line_id	point_id	x	y	z	width_(um)	pixel_intensity
291	1	6.34535	8.46773	8.18765	0.41078	236.83333
291	2	6.45809	8.54378	8.76543	0.20908	215.83333
291	3	6.58667	8.66667	9.33333	0.39949	315.33333
292	0	6.96800	11.12800	8.00000	0.32825	228.33333
292	1	7.07200	11.23200	8.00000	0.33998	212.83333
292	2	7.17600	11.33600	8.00000	0.30070	283.50000
293	0	6.96800	11.12800	8.00000	0.32825	228.33333
293	1	6.86400	11.02400	8.50000	0.31891	315.66667
293	2	6.76000	10.92000	9.00000	0.20555	239.83333
293	3	6.65600	10.81600	9.50000	0.13357	214.16667
294	0	3.06800	11.23200	8.50000	0.28052	129.00000
294	1	2.85340	11.25841	8.18519	0.29404	144.00000
294	2	2.71009	11.31345	7.92593	0.15514	103.16667
294	3	2.60030	11.35855	7.77778	0.40007	118.16667
294	4	2.49600	11.41339	7.75926	0.39543	177.66667
294	5	2.39200	11.43614	7.85185	0.32485	107.00000
294	6	2.28800	11.44000	8.00000	0.34495	170.33333
295	0	7.17600	11.33600	8.00000	0.30070	283.50000
295	1	7.31006	11.40242	8.30093	0.25923	225.83333
295	2	7.48800	11.41400	8.62500	0.31707	203.16667
296	0	7.17600	11.33600	8.00000	0.30070	283.50000
296	1	7.28000	11.26937	8.33796	0.24087	226.66667
296	2	7.38400	11.28903	8.54630	0.20348	241.00000
296	3	7.48800	11.41400	8.62500	0.31707	203.16667
297	0	2.28800	11.44000	8.00000	0.34495	170.33333
297	1	2.21813	11.54400	8.16667	0.42840	168.00000
297	2	2.21467	11.64800	8.31481	0.43302	175.50000
297	3	2.26586	11.75200	8.42593	0.28905	167.33333
297	4	2.31474	11.85607	8.49383	0.26396	119.50000
297	5	2.39857	11.96135	8.56173	0.23122	115.16667
297	6	2.51638	12.07409	8.67284	0.31246	134.83333
297	7	2.66933	12.20267	8.83333	0.37477	205.00000
298	0	2.28800	11.44000	8.00000	0.34495	170.33333
298	1	2.18786	11.33600	8.12963	0.32244	191.83333
298	2	2.10661	11.23200	8.20370	0.42404	188.83333
298	3	2.05766	11.12800	8.18519	0.42958	178.66667
298	4	2.00261	11.02400	8.14815	0.41449	218.50000
298	5	1.97986	10.92000	8.12963	0.42948	207.83333
298	6	1.97620	10.81600	8.20370	0.48757	187.33333
298	7	1.97600	10.71200	8.31481	0.48296	160.33333
298	8	1.97600	10.60800	8.42593	0.41727	208.33333
298	9	1.97600	10.50400	8.48148	0.42173	201.00000
298	10	1.97600	10.40000	8.50000	0.39426	178.33333
299	0	7.48800	11.41400	8.62500	0.31707	203.16667
299	1	7.38806	11.61017	8.56481	0.24886	264.50000
299	2	7.31027	11.74692	8.52315	0.27936	298.83333
299	3	7.28020	11.85575	8.48611	0.21664	318.16667
299	4	7.25400	11.96000	8.42593	0.22317	239.66667
299	5	7.20627	12.06400	8.31481	0.36102	225.00000
299	6	7.20627	12.16800	8.18519	0.43843	306.33333
299	7	7.25400	12.27200	8.07407	0.36596	281.16667
299	8	7.28000	12.37600	8.00000	0.37367	260.00000
300	0	8.32000	11.85600	8.00000	0.27913	263.16667
300	1	8.42535	11.88762	8.20988	0.50363	301.16667
300	2	8.53809	11.97415	8.32099	0.39902	305.33333
300	3	8.66667	12.09867	8.33333	0.38026	241.33333
301	0	8.73600	12.58400	8.00000	0.27037	225.66667
301	1	8.73221	12.47986	8.01235	0.22570	310.16667
301	2	8.71095	12.37329	8.06173	0.30153	299.50000
301	3	8.66829	12.25182	8.17284	0.42970	256.16667
301	4	8.66667	12.09867	8.33333	0.38026	241.33333
302	0	9.77600	12.58400	8.00000	0.29300	221.00000
302	1	9.74959	12.68800	8.22222	0.38853	228.66667
302	2	9.69434	12.79200	8.35185	0.34094	146.00000
302	3	9.64539	12.89600	8.37037	0.26472	157.16667
302	4	9.56414	13.00000	8.37037	0.26124	97.33333
302	5	9.46380	13.10400	8.40741	0.25239	176.33333
302	6	9.36000	13.20800	8.50000	0.20434	237.16667
303	0	8.11200	12.89600	8.00000	0.33959	356.16667
303	1	8.00800	12.99980	8.31481	0.47013	292.66667
303	2	7.90380	13.10001	8.48765	0.35852	400.16667
303	3	7.79594	13.17889	8.53086	0.33793	363.50000
303	4	7.66573	13.21403	8.56790	0.22605	299.66667
303	5	7.48800	13.24267	8.66667	0.30828	252.83333
304	0	5.68533	14.21333	8.00000	0.25390	155.50000
304	1	5.53218	14.26005	8.16667	0.23473	100.66667
304	2	5.41071	14.29397	8.31481	0.34839	157.16667
304	3	5.30414	14.24428	8.42593	0.27080	138.66667
304	4	5.20000	14.17772	8.48148	0.23713	146.00000
304	5	5.09600	14.17061	8.50000	0.24803	125.66667
304	6	4.99193	14.19505	8.53086	0.28924	187.50000
304	7	4.88665	14.15978	8.65432	0.28155	154.16667
304	8	4.77391	14.09721	8.93210	0.18807	70.00000
304	9	4.64533	13.97067	9.33333	0.42867	205.50000
305	0	5.68533	14.21333	8.00000	0.25390	155.50000
305	1	5.81391	14.33785	8.00000	0.37963	201.83333
305	2	5.92665	14.42418	8.01852	0.38881	237.66667
305	3	6.03193	14.45187	8.07407	0.32715	227.16667
305	4	6.13600	14.45580	8.18519	0.25459	206.66667
305	5	6.24000	14.45600	8.33333	0.36332	155.66667
305	6	6.34400	14.45600	8.50000	0.21927	163.33333
306	0	7.28000	14.56000	8.00000	0.34228	118.00000
306	1	7.38380	14.66400	8.18519	0.28889	124.16667
306	2	7.48373	14.76800	8.40741	0.28211	167.66667
306	3	7.55747	14.87180	8.70370	0.16163	197.50000
306	4	7.55747	14.97173	9.05556	0.16373	127.83333
306	5	7.48373	15.04547	9.42593	0.21727	196.83333
306	6	7.38380	15.04567	9.70370	0.40461	157.50000
306	7	7.28000	14.97559	9.83333	0.47399	153.83333
306	8	7.17600	14.89820	9.79630	0.51296	178.66667
306	9	7.07220	14.84559	9.68519	0.46164	241.33333
306	10	6.97186	14.76414	9.57407	0.34835	267.83333
306	11	6.89061	14.66380	9.51852	0.32908	261.33333
306	12	6.84145	14.56000	9.50000	0.29216	187.16667
306	13	6.78275	14.45600	9.50000	0.25794	192.66667
306	14	6.73745	14.35200	9.50000	0.24669	185.50000
306	15	6.68241	14.24800	9.50000	0.24367	145.83333
306	16	6.65580	14.14400	9.50000	0.21341	193.00000
306	17	6.62594	14.04000	9.50000	0.20847	150.00000
306	18	6.55200	13.93600	9.50000	0.20792	174.33333
306	19	6.47827	13.83200	9.48148	0.24111	154.33333
306	20	6.45206	13.72800	9.40741	0.38507	232.83333
306	21	6.44820	13.62400	9.24074	0.51803	254.33333
306	22	6.44800	13.52000	9.00000	0.26993	200.83333
307	0	6.13600	14.87200	8.00000	0.16579	220.83333
307	1	6.16606	14.97600	8.07407	0.29827	193.66667
307	2	6.24000	15.08000	8.18519	0.44618	278.83333
307	3	6.31373	15.18400	8.31481	0.47296	299.33333
307	4	6.33994	15.28800	8.42593	0.44578	349.66667
307	5	6.34400	15.39200	8.50000	0.31003	219.00000
308	0	21.32000	17.36800	8.00000	0.34594	256.66667
308	1	21.21600	17.27213	7.92593	0.42668	282.16667
308	2	21.11200	17.22094	7.81482	0.47057	328.16667
308	3	21.00800	17.27213	7.70370	0.45048	206.16667
308	4	20.90359	17.36849	7.70525	0.26373	161.16667
308	5	20.79188	17.47369	7.98920	0.02762	180.50000
308	6	20.63547	17.58861	8.63272	0.26632	289.50000
308	7	20.38400	17.72333	9.54167	0.25549	271.16667
309	0	19.10133	1.69867	8.33333	0.33509	319.33333
309	1	18.94774	1.67038	8.66590	0.40176	336.33333
309	2	18.81808	1.64199	8.93441	0.34307	338.66667
309	3	18.65582	1.60897	9.13735	0.40431	343.16667
309	4	18.39500	1.63800	9.31250	0.42496	351.50000
310	0	19.10133	1.69867	8.33333	0.33509	319.33333
310	1	19.22991	1.74396	8.80247	0.34200	282.66667
310	2	19.34265	1.73868	9.11728	0.40591	321.66667
310	3	19.44793	1.68621	9.21605	0.43621	287.83333
310	4	19.55200	1.63759	9.16667	0.37693	202.50000
310	5	19.65600	1.56020	9.07407	0.20843	136.50000
310	6	19.76000	1.48627	9.01852	0.07324	116.33333
310	7	19.86400	1.46006	9.00000	0.18938	174.66667
310	8	19.96800	1.45620	9.00000	0.25233	186.50000
310	9	20.07200	1.45600	9.00000	0.34944	233.00000
310	10	20.17600	1.45600	9.00000	0.39280	193.00000
310	11	20.28000	1.45600	9.01852	0.39465	252.00000
310	12	20.38400	1.45620	9.07407	0.42951	227.66667
310	13	20.48800	1.45986	9.18519	0.49482	242.16667
310	14	20.59200	1.48261	9.31481	0.47041	175.00000
310	15	20.69600	1.53745	9.42593	0.27196	180.33333
310	16	20.80000	1.58234	9.48148	0.25395	151.16667
310	17	20.90400	1.63333	9.50000	0.35365	194.50000
310	18	21.00800	1.62987	9.50000	0.38498	148.00000
310	19	21.11200	1.56000	9.50000	0.30455	192.33333
311	0	13.00000	3.32800	8.50000	0.12557	141.66667
311	1	13.00000	3.43200	8.51852	0.20073	194.16667
311	2	13.00007	3.53607	8.59877	0.28340	158.83333
311	3	13.00135	3.64135	8.80864	0.30787	186.00000
311	4	13.01009	3.75409	9.17901	0.30241	204.00000
311	5	13.03467	3.88267	9.66667	0.33987	165.16667
312	0	5.40800	4.88800	8.50000	0.23509	195.50000
312	1	5.51200	4.89206	8.51852	0.34654	221.33333
312	2	5.61600	4.91847	8.57407	0.44355	269.00000
312	3	5.71980	4.99606	8.68519	0.51194	256.83333
312	4	5.82014	5.09620	8.81481	0.46413	175.16667
312	5	5.90139	5.20000	8.92593	0.32806	132.66667
312	6	5.95034	5.30400	8.98148	0.22289	183.00000
312	7	6.00559	5.40800	9.00000	0.16730	159.50000
312	8	6.03200	5.51200	9.00000	0.11148	105.33333
313	0	8.11200	4.88800	8.50000	0.20512	150.00000
313	1	8.00800	4.99200	8.50000	0.22335	188.83333
313	2	7.90400	5.09600	8.50000	0.18547	143.83333
314	0	9.04800	4.88800	8.50000	0.33228	201.83333
314	1	9.15200	4.89206	8.51852	0.35333	166.83333
314	2	9.25600	4.91847	8.57407	0.33529	181.00000
314	3	9.36000	4.99606	8.68519	0.34295	206.50000
314	4	9.46400	5.09620	8.81481	0.41709	154.83333
314	5	9.56800	5.20000	8.92593	0.19623	177.16667
314	6	9.67200	5.30400	8.98148	0.12770	179.00000
314	7	9.77600	5.40800	9.00000	0.26491	252.16667
315	0	12.37600	5.09600	8.50000	0.26978	338.00000
315	1	12.38020	5.16967	9.01235	0.20935	273.00000
315	2	12.40918	5.19458	9.56173	0.20241	299.00000
315	3	12.50424	5.18971	10.17284	0.36023	277.66667
315	4	12.65333	5.16533	10.83333	0.34503	304.83333
316	0	10.81600	5.51200	8.50000	0.33445	234.66667
316	1	10.81600	5.61600	8.50000	0.25888	225.33333
316	2	10.81600	5.72000	8.50000	0.20893	185.50000
316	3	10.81600	5.82400	8.50000	0.07825	200.33333
317	0	10.81600	5.51200	8.50000	0.33445	234.66667
317	1	10.71220	5.43420	8.64815	0.31915	189.00000
317	2	10.61206	5.38159	8.77778	0.42203	155.33333
317	3	10.53427	5.30014	8.88889	0.27074	166.33333
317	4	10.50400	5.20000	9.00000	0.17458	149.66667
318	0	10.71200	6.13600	8.50000	0.15138	117.66667
318	1	10.71200	6.24000	8.50000	0.18249	151.33333
318	2	10.71200	6.34400	8.50000	0.10535	126.83333
318	3	10.71200	6.44800	8.50000	0.20732	136.00000
319	0	9.56800	6.34400	8.50000	0.15804	139.83333
319	1	9.59827	6.44414	8.74074	0.31405	225.00000
319	2	9.67606	6.52559	8.90741	0.31520	170.66667
319	3	9.77580	6.57841	8.98148	0.25637	223.50000
319	4	9.87201	6.65993	8.97531	0.23360	245.66667
319	5	9.92577	6.76156	8.87654	0.30258	188.66667
319	6	9.89205	6.87409	8.65432	0.32602	105.33333
319	7	9.84533	7.00267	8.33333	0.34763	165.16667
320	0	5.13067	6.89867	8.66667	0.34712	150.66667
320	1	5.28382	6.84768	8.58642	0.15617	165.66667
320	2	5.40529	6.78390	8.54938	0.17077	159.50000
320	3	5.51186	6.73732	8.58025	0.15727	181.00000
320	4	5.61600	6.67875	8.70370	0.29099	203.33333
320	5	5.72000	6.63345	8.90741	0.29627	217.33333
320	6	5.82400	6.57841	9.18519	0.37195	250.66667
320	7	5.92800	6.55200	9.50000	0.22378	185.83333
321	0	5.13067	6.89867	8.66667	0.34712	150.66667
321	1	5.10243	7.05182	8.82716	0.38993	224.50000
321	2	5.07501	7.17329	8.93827	0.27736	205.00000
321	3	5.04854	7.27986	8.98765	0.30071	215.16667
321	4	5.09600	7.38400	9.00000	0.30608	202.66667
322	0	7.48800	6.96800	8.50000	0.16168	176.16667
322	1	7.59952	7.04945	8.98148	0.14209	184.66667
322	2	7.72200	7.09800	9.50000	0.31449	223.00000
323	0	9.84533	7.00267	8.33333	0.34763	165.16667
323	1	9.97391	7.12576	8.65432	0.34879	172.33333
323	2	10.08665	7.17309	8.87654	0.21240	146.50000
323	3	10.19193	7.20186	8.95679	0.19441	105.50000
323	4	10.29600	7.24953	8.90741	0.25948	146.66667
323	5	10.40000	7.24587	8.74074	0.30215	110.00000
323	6	10.50400	7.17600	8.50000	0.15946	107.83333
324	0	9.84533	7.00267	8.33333	0.34763	165.16667
324	1	9.76320	7.15718	8.56173	0.29378	255.33333
324	2	9.65047	7.28738	8.61728	0.34955	216.16667
324	3	9.49867	7.41867	8.50000	0.33585	259.50000
325	0	9.49867	7.41867	8.50000	0.33585	259.50000
325	1	9.37009	7.57182	8.68519	0.33860	185.33333
325	2	9.25735	7.69309	8.81481	0.39102	182.00000
325	3	9.15207	7.79600	8.92593	0.25523	165.00000
325	4	9.04800	7.87719	9.09259	0.24688	131.33333
325	5	8.94400	7.92228	9.35185	0.31518	167.66667
325	6	8.84020	7.95092	9.66667	0.28517	140.50000
325	7	8.74006	7.89608	9.96296	0.10501	154.33333
325	8	8.66227	7.79959	10.16667	0.28170	227.16667
325	9	8.63200	7.69600	10.22222	0.27666	117.00000
325	10	8.60194	7.59200	10.14815	0.22696	195.83333
325	11	8.52800	7.48800	10.00000	0.20605	166.00000
326	0	5.61600	8.73600	8.50000	0.05305	198.83333
326	1	5.69416	8.84004	8.74074	0.39443	237.33333
326	2	5.75372	8.94481	8.90741	0.20625	278.00000
326	3	5.88234	9.05405	8.98148	0.09391	194.16667
326	4	6.11520	9.17280	9.00000	0.40648	330.50000
327	0	7.12400	8.59733	9.00000	0.13581	284.50000
327	1	7.05656	8.79944	8.85185	0.38037	317.16667
327	2	6.95988	8.93452	8.87037	0.30620	307.66667
327	3	6.81850	9.01746	9.11111	0.30473	285.50000
327	4	6.60400	9.04800	9.50000	0.13908	282.83333
328	0	7.12400	8.59733	9.00000	0.13581	284.50000
328	1	7.33891	8.66585	8.98148	0.16531	178.00000
328	2	7.48800	8.63200	9.00000	0.17275	267.83333
329	0	3.22400	8.84000	8.50000	0.01923	183.00000
329	1	3.19394	8.94400	8.74074	0.35793	184.33333
329	2	3.12000	9.04800	9.00000	0.15593	113.00000
330	0	4.26400	8.84000	8.50000	0.20130	178.00000
330	1	4.26420	8.73600	8.74074	0.34820	188.00000
330	2	4.26786	8.63200	8.90741	0.38985	226.83333
330	3	4.29020	8.52800	8.98148	0.28128	150.50000
330	4	4.33773	8.42400	9.00000	0.24666	117.33333
330	5	4.33773	8.32000	9.01852	0.20532	158.83333
330	6	4.29041	8.21600	9.07407	0.21230	197.66667
330	7	4.27192	8.11200	9.18519	0.27682	145.66667
330	8	4.29467	8.00820	9.31481	0.24599	173.33333
330	9	4.37206	7.90806	9.42593	0.27303	138.33333
330	10	4.47220	7.83027	9.48148	0.20515	138.16667
330	11	4.57600	7.80000	9.50000	0.19250	165.50000
331	0	6.24000	9.77600	8.50000	0.15138	178.16667
331	1	6.28008	9.89002	8.66049	0.34960	196.50000
331	2	6.37867	10.01867	8.83333	0.36187	186.50000
332	0	13.00000	10.60800	8.50000	0.22675	190.00000
332	1	13.02405	10.76010	8.78889	0.23423	147.33333
332	2	13.08320	10.98240	9.10000	0.25338	174.66667
333	0	8.73600	11.12800	8.50000	0.40747	265.16667
333	1	8.86004	11.24202	9.00000	0.39801	316.00000
333	2	9.01333	11.37067	9.50000	0.33630	238.50000
334	0	8.73600	11.12800	8.50000	0.40747	265.16667
334	1	8.66227	11.02400	8.57407	0.47317	275.83333
334	2	8.63586	10.92000	8.68519	0.35462	254.33333
334	3	8.62814	10.81600	8.81481	0.27541	203.33333
334	4	8.60153	10.71200	8.92593	0.19678	201.83333
334	5	8.52394	10.60800	8.98148	0.21345	201.83333
334	6	8.42400	10.50400	9.00000	0.21949	196.00000
335	0	8.73600	11.12800	8.50000	0.40747	265.16667
335	1	8.83980	11.02400	8.74074	0.35954	224.83333
335	2	8.93994	10.92000	8.90741	0.27793	229.33333
335	3	9.01773	10.81600	8.98148	0.19563	152.33333
335	4	9.04800	10.71200	9.00000	0.08081	154.00000
336	0	5.92800	13.20800	8.50000	0.03275	170.16667
336	1	5.92414	13.10400	8.66667	0.38300	142.16667
336	2	5.90139	13.00000	8.79630	0.26415	136.83333
336	3	5.84655	12.89600	8.87037	0.28679	111.33333
336	4	5.80145	12.79200	8.87037	0.34039	141.33333
336	5	5.74641	12.68800	8.87037	0.34598	173.00000
336	6	5.72000	12.58400	8.90741	0.28828	92.33333
336	7	5.69359	12.48000	9.00000	0.14577	136.33333
336	8	5.63834	12.37600	9.09259	0.25638	106.66667
336	9	5.58980	12.27200	9.12963	0.31641	131.66667
336	10	5.51627	12.16800	9.12963	0.37855	126.33333
336	11	5.46853	12.06400	9.12963	0.38261	180.33333
336	12	5.51627	11.96000	9.22222	0.23357	131.33333
336	13	5.58959	11.85600	9.38889	0.22931	116.16667
336	14	5.63469	11.75200	9.61111	0.26562	160.83333
336	15	5.67105	11.64800	9.81481	0.34673	141.00000
336	16	5.66902	11.54400	10.01852	0.10718	143.83333
336	17	5.72772	11.44000	10.24074	0.29762	163.83333
336	18	5.82400	11.33600	10.50000	0.19829	164.33333
337	0	9.36000	13.20800	8.50000	0.20434	237.16667
337	1	9.29036	13.25617	9.34391	0.35692	154.16667
337	2	9.27086	13.22286	10.21429	0.27658	202.66667
338	0	7.38400	14.04000	8.50000	0.13012	136.00000
338	1	7.38400	14.14400	8.50000	0.23068	149.33333
338	2	7.38400	14.24800	8.50000	0.15991	166.16667
338	3	7.38400	14.35200	8.50000	0.14861	159.00000
339	0	8.58867	13.90133	8.79167	0.48998	284.00000
339	1	8.44186	14.10364	8.42901	0.35067	291.00000
339	2	8.32664	14.24258	8.23920	0.47955	252.66667
339	3	8.25045	14.35173	8.30710	0.41985	267.50000
339	4	8.24647	14.45580	8.59259	0.22852	163.00000
339	5	8.29400	14.55594	9.01852	0.06241	160.50000
339	6	8.32020	14.63353	9.48148	0.25793	163.00000
339	7	8.35027	14.65973	9.92593	0.34236	285.83333
339	8	8.42806	14.65973	10.31481	0.43398	221.66667
339	9	8.52820	14.63353	10.68519	0.27170	212.16667
339	10	8.63200	14.55594	11.07407	0.24823	184.33333
339	11	8.73600	14.45600	11.50000	0.23174	177.66667
340	0	17.99200	16.74400	8.50000	0.14234	159.16667
340	1	18.09173	16.84780	9.00000	0.18679	131.16667
340	2	18.16547	16.94794	9.50000	0.24291	246.00000
340	3	18.16547	17.02533	10.00000	0.29532	249.33333
340	4	18.09194	17.04787	10.48148	0.22221	222.50000
340	5	17.99566	17.02533	10.90741	0.24470	144.00000
340	6	17.91441	16.94794	11.24074	0.24023	128.16667
340	7	17.86159	16.84780	11.48148	0.17071	111.83333
340	8	17.78034	16.74400	11.66667	0.32597	130.16667
340	9	17.68386	16.64000	11.81481	0.42850	197.66667
340	10	17.60627	16.53600	11.92593	0.30379	174.83333
340	11	17.57600	16.43200	12.00000	0.18609	120.66667
341	0	18.82400	1.04000	9.00000	0.39287	305.33333
341	1	18.79351	1.14436	9.01157	0.33200	353.66667
341	2	18.71137	1.25511	9.05787	0.32634	300.33333
341	3	18.58175	1.40496	9.16204	0.40698	381.66667
341	4	18.39500	1.63800	9.31250	0.42496	351.50000
342	0	9.77600	5.40800	9.00000	0.26491	252.16667
342	1	9.84946	5.51207	9.26543	0.43635	238.50000
342	2	9.87052	5.61735	9.53086	0.36940	269.83333
342	3	9.83944	5.73009	9.82716	0.15987	189.50000
342	4	9.74133	5.85867	10.16667	0.36138	206.50000
343	0	9.77600	5.40800	9.00000	0.26491	252.16667
343	1	9.88000	5.30400	9.50000	0.21756	265.00000
343	2	9.98400	5.20000	10.00000	0.15619	204.00000
344	0	12.27200	5.51200	9.00000	0.18432	206.83333
344	1	12.27200	5.61600	9.00000	0.16435	285.66667
344	2	12.27200	5.72000	9.00000	0.17108	223.33333
344	3	12.27200	5.82400	9.00000	0.17961	223.00000
345	0	12.79200	5.51200	9.00000	0.20149	197.50000
345	1	12.79200	5.61600	9.50000	0.20832	269.33333
345	2	12.79200	5.72000	10.00000	0.29019	292.50000
345	3	12.79200	5.82400	10.50000	0.18848	177.83333
346	0	11.64800	5.61600	9.00000	0.34622	244.16667
346	1	11.54400	5.64241	9.00000	0.30196	233.66667
346	2	11.44020	5.69766	9.07407	0.28875	184.16667
346	3	11.34006	5.74661	9.18519	0.38842	229.00000
346	4	11.26247	5.82786	9.22222	0.47436	235.66667
346	5	11.23586	5.92820	9.18519	0.49150	260.50000
346	6	11.22834	6.03200	9.14815	0.46638	306.66667
346	7	11.20559	6.13600	9.20370	0.52918	245.50000
346	8	11.15420	6.24000	9.33333	0.35856	231.16667
346	9	11.12800	6.34400	9.50000	0.14348	186.33333
347	0	8.04267	6.82933	8.83333	0.40202	262.66667
347	1	7.91138	6.70103	9.20370	0.31374	218.16667
347	2	7.78118	6.62242	9.64815	0.32155	223.83333
347	3	7.62667	6.51733	10.16667	0.35186	175.00000
348	0	8.04267	6.82933	8.83333	0.40202	262.66667
348	1	7.89147	6.96550	9.16049	0.39938	251.66667
348	2	7.72200	7.09800	9.50000	0.31449	223.00000
349	0	5.09600	7.38400	9.00000	0.30608	202.66667
349	1	5.20000	7.48800	9.18519	0.43657	187.33333
349	2	5.30400	7.59200	9.40741	0.34235	224.16667
349	3	5.40800	7.69580	9.68519	0.43230	231.16667
349	4	5.51200	7.79594	10.00000	0.02246	122.16667
349	5	5.61600	7.87373	10.31481	0.26051	94.66667
349	6	5.72000	7.90400	10.59259	0.26020	197.83333
349	7	5.82400	7.93406	10.81481	0.48908	234.50000
349	8	5.92800	8.00800	11.00000	0.27307	179.00000
350	0	7.48800	8.63200	9.00000	0.17275	267.83333
350	1	7.59180	8.73603	9.36111	0.29442	277.83333
350	2	7.69194	8.84068	9.49074	0.04138	246.50000
350	3	7.76973	8.94905	9.25926	0.25361	242.33333
350	4	7.80000	9.06533	8.75000	0.42943	257.16667
351	0	7.48800	8.63200	9.00000	0.17275	267.83333
351	1	7.56173	8.52800	9.40741	0.26832	287.33333
351	2	7.58794	8.42400	9.74074	0.38782	211.00000
351	3	7.59200	8.32000	10.00000	0.08479	238.66667
352	0	3.12000	9.04800	9.00000	0.15593	113.00000
352	1	3.01600	9.15200	9.25926	0.51741	243.66667
352	2	2.91200	9.25600	9.50000	0.45911	257.33333
353	0	3.12000	9.04800	9.00000	0.15593	113.00000
353	1	3.22380	8.94400	9.42593	0.12024	134.66667
353	2	3.32414	8.84000	9.79630	0.45033	221.00000
353	3	3.40559	8.73600	10.09259	0.37755	297.33333
353	4	3.45820	8.63200	10.31481	0.55497	313.50000
353	5	3.53600	8.52800	10.50000	0.43215	296.50000
354	0	2.70400	9.15200	9.00000	0.33250	215.00000
354	1	2.80800	9.18206	9.25926	0.45975	281.83333
354	2	2.91200	9.25600	9.50000	0.45911	257.33333
355	0	6.11520	9.17280	9.00000	0.40648	330.50000
355	1	5.84805	9.25600	9.24074	0.33280	291.00000
355	2	5.61600	9.33920	9.50000	0.29269	203.66667
356	0	6.11520	9.17280	9.00000	0.40648	330.50000
356	1	6.35302	9.08407	9.25926	0.38205	347.66667
356	2	6.60400	9.04800	9.50000	0.13908	282.83333
357	0	7.59200	9.36000	9.00000	0.18049	276.66667
357	1	7.69600	9.45994	9.25926	0.28330	325.83333
357	2	7.80039	9.53714	9.50168	0.15064	308.33333
357	3	7.91176	9.55618	9.76768	0.35039	283.00000
357	4	8.06578	9.51002	10.11616	0.34785	260.00000
357	5	8.31054	9.36945	10.54545	0.26955	314.00000
358	0	7.59200	9.36000	9.00000	0.18049	276.66667
358	1	7.48800	9.46400	9.50000	0.39900	349.16667
358	2	7.38400	9.56800	10.00000	0.21588	270.16667
358	3	7.28000	9.67200	10.50000	0.22111	267.83333
359	0	7.59200	9.36000	9.00000	0.18049	276.66667
359	1	7.65212	9.23095	8.89815	0.16242	244.83333
359	2	7.80000	9.06533	8.75000	0.42943	257.16667
360	0	3.53600	9.67200	9.00000	0.18177	124.00000
360	1	3.43241	9.74167	8.83333	0.23596	128.16667
360	2	3.33612	9.74167	8.77778	0.21973	87.50000
360	3	3.28494	9.67200	8.83333	0.20654	103.16667
360	4	3.33612	9.60233	8.92593	0.19422	153.66667
360	5	3.43241	9.60233	8.98148	0.22633	133.50000
360	6	3.53600	9.67200	9.00000	0.18177	124.00000
361	0	6.37867	10.01867	8.83333	0.36187	186.50000
361	1	6.53182	9.99815	8.93210	0.19204	202.16667
361	2	6.65329	10.01582	9.06173	0.13780	289.66667
361	3	6.75986	10.09213	9.27160	0.34008	279.16667
361	4	6.86400	10.19220	9.59259	0.21444	331.16667
361	5	6.96800	10.29600	10.00000	0.23621	300.83333
362	0	8.42400	10.50400	9.00000	0.21949	196.00000
362	1	8.32000	10.47800	9.14815	0.21832	233.66667
362	2	8.21600	10.43047	9.24074	0.30012	201.66667
362	3	8.11200	10.43433	9.24074	0.39864	198.50000
362	4	8.00800	10.50827	9.14815	0.37388	253.00000
362	5	7.90400	10.60800	9.00000	0.26531	271.00000
363	0	8.42400	10.50400	9.00000	0.21949	196.00000
363	1	8.49773	10.40000	9.24074	0.42954	195.00000
363	2	8.52394	10.29600	9.42593	0.30981	198.66667
363	3	8.52759	10.19200	9.55556	0.36290	161.00000
363	4	8.52394	10.08800	9.68519	0.41389	198.83333
363	5	8.49753	9.98400	9.81481	0.46524	278.33333
363	6	8.42033	9.87961	9.94613	0.40094	363.16667
363	7	8.32755	9.76824	10.08249	0.31436	246.16667
363	8	8.27378	9.61422	10.28283	0.29730	292.16667
363	9	8.31054	9.36945	10.54545	0.26955	314.00000
364	0	13.08320	10.98240	9.10000	0.25338	174.66667
364	1	13.27568	10.90789	9.38519	0.30121	174.50000
364	2	13.41113	10.81437	9.68519	0.34396	195.16667
364	3	13.52000	10.71200	10.00000	0.04880	65.83333
365	0	3.06800	11.23200	8.50000	0.28052	129.00000
365	1	3.28291	11.15806	9.01852	0.13981	76.66667
365	2	3.43200	11.12800	9.50000	0.19531	127.83333
366	0	3.06800	11.23200	8.50000	0.28052	129.00000
366	1	3.10101	11.40973	8.90741	0.30250	117.16667
366	2	3.09136	11.53994	9.12963	0.36248	162.33333
366	3	3.03845	11.64780	9.16667	0.30746	148.33333
366	4	2.99325	11.75200	9.12963	0.20793	124.00000
366	5	2.93448	11.85607	9.12346	0.18617	119.83333
366	6	2.88404	11.96135	9.09877	0.25889	154.00000
366	7	2.79405	12.07409	9.00617	0.28831	247.00000
366	8	2.66933	12.20267	8.83333	0.37477	205.00000
367	0	7.48800	11.41400	8.62500	0.31707	203.16667
367	1	7.66594	11.25455	9.07870	0.24083	212.16667
367	2	7.80000	11.12800	9.50000	0.00847	185.50000
368	0	6.76000	11.85600	9.00000	0.20002	214.16667
368	1	6.61993	11.91791	9.19259	0.35445	240.83333
368	2	6.42720	11.91840	9.40000	0.21270	179.66667
